category,item,variety,date,price,unit,year,month,day
vegetable,cabbage,round_green_other,2021-12-03,0.5,head,2021,12,3
vegetable,carrots,topped_washed,2021-12-03,0.46,kg,2021,12,3
vegetable,cauliflower,all,2021-12-03,1.49,head,2021,12,3
vegetable,celery,all_washed,2021-12-03,0.78,kg,2021,12,3
vegetable,celeriac,celeriac,2021-12-03,0.77,kg,2021,12,3
vegetable,chinese_leaf,chinese_leaf,2021-12-03,0.95,kg,2021,12,3
vegetable,coriander,coriander,2021-12-03,4.3,kg,2021,12,3
vegetable,leeks,trimmed,2021-12-03,1.17,kg,2021,12,3
vegetable,lettuce,butterhead_indoor,2021-12-03,0.45,head,2021,12,3
vegetable,lettuce,little_gem,2021-12-03,0.81,twin,2021,12,3
vegetable,onion,bulb_brown,2021-12-03,0.38,kg,2021,12,3
vegetable,onion,bulb_red,2021-12-03,0.58,kg,2021,12,3
vegetable,swede,swede,2021-12-03,0.23,kg,2021,12,3
vegetable,turnip,turnip,2021-12-03,1.4,kg,2021,12,3
vegetable,parsnips,all_varieties,2021-12-03,1.14,kg,2021,12,3
vegetable,spinach_leaf,loose_bunches,2021-12-03,1.1,kg,2021,12,3
fruit,apples,bramleys_seedling,2021-11-26,1.59,kg,2021,11,26
fruit,apples,coxs_orange_group,2021-11-26,1.2,kg,2021,11,26
fruit,apples,egremont_russet,2021-11-26,1.24,kg,2021,11,26
fruit,apples,braeburn,2021-11-26,1.06,kg,2021,11,26
fruit,apples,gala,2021-11-26,1.01,kg,2021,11,26
fruit,apples,other_mid_season,2021-11-26,0.8,kg,2021,11,26
fruit,apples,other_late_season,2021-11-26,0.9,kg,2021,11,26
fruit,pears,conference,2021-11-26,1.02,kg,2021,11,26
fruit,pears,doyenne_du_comice,2021-11-26,1.02,kg,2021,11,26
fruit,raspberries,raspberries,2021-11-26,4.8,kg,2021,11,26
vegetable,beetroot,beetroot,2021-11-26,0.52,kg,2021,11,26
vegetable,brussels_sprouts,brussels_sprouts,2021-11-26,0.91,kg,2021,11,26
vegetable,pak_choi,pak_choi,2021-11-26,2.75,kg,2021,11,26
vegetable,curly_kale,curly_kale,2021-11-26,3.12,kg,2021,11,26
vegetable,cabbage,red,2021-11-26,0.57,kg,2021,11,26
vegetable,cabbage,savoy,2021-11-26,0.51,head,2021,11,26
vegetable,spring_greens,prepacked,2021-11-26,0.87,kg,2021,11,26
vegetable,cabbage,summer_autumn_pointed,2021-11-26,0.6,kg,2021,11,26
vegetable,cabbage,white,2021-11-26,0.47,kg,2021,11,26
vegetable,cabbage,round_green_other,2021-11-26,0.47,head,2021,11,26
vegetable,calabrese,calabrese,2021-11-26,1.5,kg,2021,11,26
vegetable,capsicum,green,2021-11-26,1.0,kg,2021,11,26
vegetable,capsicum,red,2021-11-26,0.75,kg,2021,11,26
vegetable,carrots,topped_washed,2021-11-26,0.46,kg,2021,11,26
vegetable,cauliflower,all,2021-11-26,1.03,head,2021,11,26
vegetable,celery,all_washed,2021-11-26,0.76,kg,2021,11,26
vegetable,celeriac,celeriac,2021-11-26,0.69,kg,2021,11,26
vegetable,chinese_leaf,chinese_leaf,2021-11-26,0.95,kg,2021,11,26
vegetable,coriander,coriander,2021-11-26,1.5,kg,2021,11,26
vegetable,leeks,trimmed,2021-11-26,1.19,kg,2021,11,26
vegetable,lettuce,butterhead_indoor,2021-11-26,0.45,head,2021,11,26
vegetable,lettuce,little_gem,2021-11-26,0.83,twin,2021,11,26
vegetable,onion,bulb_brown,2021-11-26,0.4,kg,2021,11,26
vegetable,onion,bulb_red,2021-11-26,0.56,kg,2021,11,26
vegetable,swede,swede,2021-11-26,0.23,kg,2021,11,26
vegetable,turnip,turnip,2021-11-26,1.64,kg,2021,11,26
vegetable,parsnips,all_varieties,2021-11-26,1.08,kg,2021,11,26
vegetable,spinach_leaf,loose_bunches,2021-11-26,1.1,kg,2021,11,26
fruit,apples,bramleys_seedling,2021-11-19,1.6,kg,2021,11,19
fruit,apples,coxs_orange_group,2021-11-19,1.14,kg,2021,11,19
fruit,apples,egremont_russet,2021-11-19,1.19,kg,2021,11,19
fruit,apples,braeburn,2021-11-19,1.09,kg,2021,11,19
fruit,apples,gala,2021-11-19,1.02,kg,2021,11,19
fruit,apples,other_early_season,2021-11-19,1.06,kg,2021,11,19
fruit,apples,other_late_season,2021-11-19,0.66,kg,2021,11,19
fruit,pears,conference,2021-11-19,1.12,kg,2021,11,19
fruit,pears,doyenne_du_comice,2021-11-19,1.06,kg,2021,11,19
fruit,strawberries,strawberries,2021-11-19,8.75,kg,2021,11,19
vegetable,beetroot,beetroot,2021-11-19,0.53,kg,2021,11,19
vegetable,brussels_sprouts,brussels_sprouts,2021-11-19,0.95,kg,2021,11,19
vegetable,pak_choi,pak_choi,2021-11-19,2.69,kg,2021,11,19
vegetable,curly_kale,curly_kale,2021-11-19,3.22,kg,2021,11,19
vegetable,cabbage,red,2021-11-19,0.56,kg,2021,11,19
vegetable,cabbage,savoy,2021-11-19,0.52,head,2021,11,19
vegetable,spring_greens,prepacked,2021-11-19,0.85,kg,2021,11,19
vegetable,cabbage,summer_autumn_pointed,2021-11-19,0.6,kg,2021,11,19
vegetable,cabbage,white,2021-11-19,0.47,kg,2021,11,19
vegetable,cabbage,round_green_other,2021-11-19,0.47,head,2021,11,19
vegetable,calabrese,calabrese,2021-11-19,1.47,kg,2021,11,19
vegetable,capsicum,red,2021-11-19,1.0,kg,2021,11,19
vegetable,capsicum,elongated,2021-11-19,1.7,kg,2021,11,19
vegetable,carrots,topped_washed,2021-11-19,0.46,kg,2021,11,19
vegetable,cauliflower,all,2021-11-19,0.95,head,2021,11,19
vegetable,celery,all_washed,2021-11-19,0.78,kg,2021,11,19
vegetable,celeriac,celeriac,2021-11-19,0.69,kg,2021,11,19
vegetable,chinese_leaf,chinese_leaf,2021-11-19,0.89,kg,2021,11,19
vegetable,coriander,coriander,2021-11-19,2.31,kg,2021,11,19
vegetable,cucumbers,cucumbers,2021-11-19,0.9,kg,2021,11,19
vegetable,leeks,trimmed,2021-11-19,1.22,kg,2021,11,19
vegetable,lettuce,butterhead_indoor,2021-11-19,0.45,head,2021,11,19
vegetable,lettuce,cos,2021-11-19,0.58,head,2021,11,19
vegetable,lettuce,little_gem,2021-11-19,0.81,twin,2021,11,19
vegetable,onion,bulb_brown,2021-11-19,0.43,kg,2021,11,19
vegetable,onion,bulb_red,2021-11-19,0.57,kg,2021,11,19
vegetable,swede,swede,2021-11-19,0.24,kg,2021,11,19
vegetable,turnip,turnip,2021-11-19,1.54,kg,2021,11,19
vegetable,parsnips,all_varieties,2021-11-19,1.09,kg,2021,11,19
vegetable,spinach_leaf,loose_bunches,2021-11-19,1.21,kg,2021,11,19
vegetable,tomatoes,round,2021-11-19,0.57,kg,2021,11,19
vegetable,tomatoes,vine,2021-11-19,1.02,kg,2021,11,19
vegetable,tomatoes,cherry,2021-11-19,3.3,kg,2021,11,19
fruit,apples,bramleys_seedling,2021-11-12,1.49,kg,2021,11,12
fruit,apples,coxs_orange_group,2021-11-12,1.09,kg,2021,11,12
fruit,apples,egremont_russet,2021-11-12,1.14,kg,2021,11,12
fruit,apples,braeburn,2021-11-12,1.01,kg,2021,11,12
fruit,apples,gala,2021-11-12,1.01,kg,2021,11,12
fruit,apples,other_early_season,2021-11-12,0.95,kg,2021,11,12
fruit,pears,conference,2021-11-12,1.04,kg,2021,11,12
fruit,pears,doyenne_du_comice,2021-11-12,1.08,kg,2021,11,12
fruit,raspberries,raspberries,2021-11-12,4.4,kg,2021,11,12
fruit,strawberries,strawberries,2021-11-12,6.24,kg,2021,11,12
vegetable,beetroot,beetroot,2021-11-12,0.51,kg,2021,11,12
vegetable,brussels_sprouts,brussels_sprouts,2021-11-12,0.98,kg,2021,11,12
vegetable,pak_choi,pak_choi,2021-11-12,2.72,kg,2021,11,12
vegetable,curly_kale,curly_kale,2021-11-12,3.26,kg,2021,11,12
vegetable,cabbage,red,2021-11-12,0.55,kg,2021,11,12
vegetable,cabbage,savoy,2021-11-12,0.5,head,2021,11,12
vegetable,spring_greens,prepacked,2021-11-12,0.84,kg,2021,11,12
vegetable,cabbage,summer_autumn_pointed,2021-11-12,0.55,kg,2021,11,12
vegetable,cabbage,white,2021-11-12,0.46,kg,2021,11,12
vegetable,cabbage,round_green_other,2021-11-12,0.46,head,2021,11,12
vegetable,calabrese,calabrese,2021-11-12,1.49,kg,2021,11,12
vegetable,carrots,topped_washed,2021-11-12,0.44,kg,2021,11,12
vegetable,cauliflower,all,2021-11-12,0.83,head,2021,11,12
vegetable,celery,all_washed,2021-11-12,0.76,kg,2021,11,12
vegetable,celeriac,celeriac,2021-11-12,0.68,kg,2021,11,12
vegetable,chinese_leaf,chinese_leaf,2021-11-12,0.94,kg,2021,11,12
vegetable,coriander,coriander,2021-11-12,1.84,kg,2021,11,12
vegetable,cucumbers,cucumbers,2021-11-12,0.83,kg,2021,11,12
vegetable,leeks,trimmed,2021-11-12,1.2,kg,2021,11,12
vegetable,lettuce,butterhead_indoor,2021-11-12,0.43,head,2021,11,12
vegetable,lettuce,cos,2021-11-12,0.59,head,2021,11,12
vegetable,lettuce,little_gem,2021-11-12,0.79,twin,2021,11,12
vegetable,onion,bulb_brown,2021-11-12,0.42,kg,2021,11,12
vegetable,onion,bulb_red,2021-11-12,0.55,kg,2021,11,12
vegetable,swede,swede,2021-11-12,0.24,kg,2021,11,12
vegetable,turnip,turnip,2021-11-12,1.48,kg,2021,11,12
vegetable,parsnips,all_varieties,2021-11-12,1.08,kg,2021,11,12
vegetable,rhubarb,outdoor,2021-11-12,1.54,kg,2021,11,12
vegetable,spinach_leaf,loose_bunches,2021-11-12,1.19,kg,2021,11,12
vegetable,tomatoes,round,2021-11-12,0.64,kg,2021,11,12
vegetable,tomatoes,vine,2021-11-12,1.0,kg,2021,11,12
vegetable,tomatoes,cherry,2021-11-12,3.06,kg,2021,11,12
fruit,apples,bramleys_seedling,2021-11-05,1.56,kg,2021,11,5
fruit,apples,coxs_orange_group,2021-11-05,1.09,kg,2021,11,5
fruit,apples,egremont_russet,2021-11-05,1.18,kg,2021,11,5
fruit,apples,braeburn,2021-11-05,1.2,kg,2021,11,5
fruit,apples,gala,2021-11-05,1.0,kg,2021,11,5
fruit,apples,other_early_season,2021-11-05,0.95,kg,2021,11,5
fruit,blackberries,blackberries,2021-11-05,12.0,kg,2021,11,5
fruit,pears,conference,2021-11-05,1.03,kg,2021,11,5
fruit,pears,doyenne_du_comice,2021-11-05,1.04,kg,2021,11,5
fruit,raspberries,raspberries,2021-11-05,3.84,kg,2021,11,5
fruit,strawberries,strawberries,2021-11-05,1.86,kg,2021,11,5
vegetable,beetroot,beetroot,2021-11-05,0.49,kg,2021,11,5
vegetable,brussels_sprouts,brussels_sprouts,2021-11-05,0.99,kg,2021,11,5
vegetable,pak_choi,pak_choi,2021-11-05,2.77,kg,2021,11,5
vegetable,curly_kale,curly_kale,2021-11-05,3.15,kg,2021,11,5
vegetable,cabbage,red,2021-11-05,0.55,kg,2021,11,5
vegetable,cabbage,savoy,2021-11-05,0.49,head,2021,11,5
vegetable,spring_greens,prepacked,2021-11-05,0.78,kg,2021,11,5
vegetable,cabbage,summer_autumn_pointed,2021-11-05,0.58,kg,2021,11,5
vegetable,cabbage,white,2021-11-05,0.47,kg,2021,11,5
vegetable,cabbage,round_green_other,2021-11-05,0.47,head,2021,11,5
vegetable,calabrese,calabrese,2021-11-05,1.48,kg,2021,11,5
vegetable,capsicum,green,2021-11-05,1.02,kg,2021,11,5
vegetable,capsicum,red,2021-11-05,1.02,kg,2021,11,5
vegetable,carrots,topped_washed,2021-11-05,0.45,kg,2021,11,5
vegetable,cauliflower,all,2021-11-05,0.67,head,2021,11,5
vegetable,celery,all_washed,2021-11-05,0.71,kg,2021,11,5
vegetable,celeriac,celeriac,2021-11-05,0.69,kg,2021,11,5
vegetable,chinese_leaf,chinese_leaf,2021-11-05,0.95,kg,2021,11,5
vegetable,coriander,coriander,2021-11-05,2.12,kg,2021,11,5
vegetable,cucumbers,cucumbers,2021-11-05,0.63,kg,2021,11,5
vegetable,leeks,trimmed,2021-11-05,1.21,kg,2021,11,5
vegetable,lettuce,butterhead_indoor,2021-11-05,0.42,head,2021,11,5
vegetable,lettuce,cos,2021-11-05,0.59,head,2021,11,5
vegetable,lettuce,crisp_iceberg_type,2021-11-05,0.28,head,2021,11,5
vegetable,lettuce,little_gem,2021-11-05,0.77,twin,2021,11,5
vegetable,rocket,rocket,2021-11-05,5.0,kg,2021,11,5
vegetable,mixed_babyleaf_salad,pillow_pack,2021-11-05,5.0,kg,2021,11,5
vegetable,onion,bulb_brown,2021-11-05,0.42,kg,2021,11,5
vegetable,onion,bulb_red,2021-11-05,0.57,kg,2021,11,5
vegetable,swede,swede,2021-11-05,0.24,kg,2021,11,5
vegetable,turnip,turnip,2021-11-05,1.77,kg,2021,11,5
vegetable,parsnips,all_varieties,2021-11-05,1.07,kg,2021,11,5
vegetable,rhubarb,outdoor,2021-11-05,1.54,kg,2021,11,5
vegetable,spinach_leaf,loose_bunches,2021-11-05,1.19,kg,2021,11,5
vegetable,tomatoes,round,2021-11-05,0.64,kg,2021,11,5
vegetable,tomatoes,cherry,2021-11-05,3.06,kg,2021,11,5
fruit,apples,bramleys_seedling,2021-10-29,1.51,kg,2021,10,29
fruit,apples,coxs_orange_group,2021-10-29,1.24,kg,2021,10,29
fruit,apples,egremont_russet,2021-10-29,1.27,kg,2021,10,29
fruit,apples,braeburn,2021-10-29,1.12,kg,2021,10,29
fruit,apples,gala,2021-10-29,1.03,kg,2021,10,29
fruit,apples,other_early_season,2021-10-29,1.02,kg,2021,10,29
fruit,apples,other_late_season,2021-10-29,1.01,kg,2021,10,29
fruit,pears,conference,2021-10-29,1.01,kg,2021,10,29
fruit,pears,doyenne_du_comice,2021-10-29,1.13,kg,2021,10,29
fruit,raspberries,raspberries,2021-10-29,3.73,kg,2021,10,29
fruit,strawberries,strawberries,2021-10-29,2.77,kg,2021,10,29
vegetable,beetroot,beetroot,2021-10-29,0.52,kg,2021,10,29
vegetable,brussels_sprouts,brussels_sprouts,2021-10-29,1.0,kg,2021,10,29
vegetable,pak_choi,pak_choi,2021-10-29,2.9,kg,2021,10,29
vegetable,curly_kale,curly_kale,2021-10-29,3.24,kg,2021,10,29
vegetable,cabbage,red,2021-10-29,0.54,kg,2021,10,29
vegetable,cabbage,savoy,2021-10-29,0.51,head,2021,10,29
vegetable,spring_greens,prepacked,2021-10-29,0.75,kg,2021,10,29
vegetable,cabbage,summer_autumn_pointed,2021-10-29,0.59,kg,2021,10,29
vegetable,cabbage,white,2021-10-29,0.46,kg,2021,10,29
vegetable,cabbage,round_green_other,2021-10-29,0.48,head,2021,10,29
vegetable,calabrese,calabrese,2021-10-29,1.51,kg,2021,10,29
vegetable,capsicum,green,2021-10-29,1.18,kg,2021,10,29
vegetable,capsicum,red,2021-10-29,1.18,kg,2021,10,29
vegetable,capsicum,elongated,2021-10-29,1.2,kg,2021,10,29
vegetable,carrots,topped_washed,2021-10-29,0.44,kg,2021,10,29
vegetable,cauliflower,all,2021-10-29,0.59,head,2021,10,29
vegetable,celery,all_washed,2021-10-29,0.69,kg,2021,10,29
vegetable,celeriac,celeriac,2021-10-29,0.67,kg,2021,10,29
vegetable,chinese_leaf,chinese_leaf,2021-10-29,0.96,kg,2021,10,29
vegetable,coriander,coriander,2021-10-29,1.74,kg,2021,10,29
vegetable,cucumbers,cucumbers,2021-10-29,0.72,kg,2021,10,29
vegetable,leeks,trimmed,2021-10-29,1.18,kg,2021,10,29
vegetable,lettuce,butterhead_indoor,2021-10-29,0.43,head,2021,10,29
vegetable,lettuce,cos,2021-10-29,0.61,head,2021,10,29
vegetable,lettuce,little_gem,2021-10-29,0.69,twin,2021,10,29
vegetable,rocket,rocket,2021-10-29,5.14,kg,2021,10,29
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-29,4.85,kg,2021,10,29
vegetable,onion,bulb_brown,2021-10-29,0.45,kg,2021,10,29
vegetable,onion,bulb_red,2021-10-29,0.62,kg,2021,10,29
vegetable,swede,swede,2021-10-29,0.23,kg,2021,10,29
vegetable,turnip,turnip,2021-10-29,1.66,kg,2021,10,29
vegetable,parsnips,all_varieties,2021-10-29,1.07,kg,2021,10,29
vegetable,rhubarb,outdoor,2021-10-29,1.54,kg,2021,10,29
vegetable,spinach_leaf,loose_bunches,2021-10-29,1.23,kg,2021,10,29
vegetable,sweetcorn,sweetcorn,2021-10-29,0.3,head,2021,10,29
vegetable,tomatoes,round,2021-10-29,0.9,kg,2021,10,29
vegetable,tomatoes,cherry,2021-10-29,3.06,kg,2021,10,29
fruit,apples,bramleys_seedling,2021-10-22,1.53,kg,2021,10,22
fruit,apples,coxs_orange_group,2021-10-22,1.26,kg,2021,10,22
fruit,apples,egremont_russet,2021-10-22,1.31,kg,2021,10,22
fruit,apples,braeburn,2021-10-22,1.07,kg,2021,10,22
fruit,apples,gala,2021-10-22,1.11,kg,2021,10,22
fruit,apples,other_early_season,2021-10-22,0.82,kg,2021,10,22
fruit,currants,red,2021-10-22,3.6,kg,2021,10,22
fruit,blueberries,blueberries,2021-10-22,4.57,kg,2021,10,22
fruit,pears,conference,2021-10-22,1.05,kg,2021,10,22
fruit,pears,doyenne_du_comice,2021-10-22,1.05,kg,2021,10,22
fruit,raspberries,raspberries,2021-10-22,8.28,kg,2021,10,22
fruit,strawberries,strawberries,2021-10-22,2.91,kg,2021,10,22
vegetable,beans,broad,2021-10-22,1.43,kg,2021,10,22
vegetable,beans,dwarf_french_or_kidney,2021-10-22,2.09,kg,2021,10,22
vegetable,beans,runner_climbing,2021-10-22,1.83,kg,2021,10,22
vegetable,beetroot,beetroot,2021-10-22,0.51,kg,2021,10,22
vegetable,brussels_sprouts,brussels_sprouts,2021-10-22,1.04,kg,2021,10,22
vegetable,pak_choi,pak_choi,2021-10-22,2.74,kg,2021,10,22
vegetable,curly_kale,curly_kale,2021-10-22,3.22,kg,2021,10,22
vegetable,cabbage,red,2021-10-22,0.54,kg,2021,10,22
vegetable,cabbage,savoy,2021-10-22,0.5,head,2021,10,22
vegetable,spring_greens,prepacked,2021-10-22,0.75,kg,2021,10,22
vegetable,cabbage,summer_autumn_pointed,2021-10-22,0.58,kg,2021,10,22
vegetable,cabbage,white,2021-10-22,0.46,kg,2021,10,22
vegetable,cabbage,round_green_other,2021-10-22,0.45,head,2021,10,22
vegetable,calabrese,calabrese,2021-10-22,1.5,kg,2021,10,22
vegetable,capsicum,elongated,2021-10-22,1.2,kg,2021,10,22
vegetable,carrots,topped_washed,2021-10-22,0.44,kg,2021,10,22
vegetable,cauliflower,all,2021-10-22,0.64,head,2021,10,22
vegetable,celery,all_washed,2021-10-22,0.73,kg,2021,10,22
vegetable,celeriac,celeriac,2021-10-22,0.68,kg,2021,10,22
vegetable,chinese_leaf,chinese_leaf,2021-10-22,0.97,kg,2021,10,22
vegetable,coriander,coriander,2021-10-22,1.61,kg,2021,10,22
vegetable,courgettes,courgettes,2021-10-22,1.48,kg,2021,10,22
vegetable,cucumbers,cucumbers,2021-10-22,0.89,kg,2021,10,22
vegetable,leeks,trimmed,2021-10-22,1.21,kg,2021,10,22
vegetable,lettuce,butterhead_indoor,2021-10-22,0.4,head,2021,10,22
vegetable,lettuce,cos,2021-10-22,0.63,head,2021,10,22
vegetable,lettuce,crisp_iceberg_type,2021-10-22,0.55,head,2021,10,22
vegetable,lettuce,little_gem,2021-10-22,0.67,twin,2021,10,22
vegetable,rocket,rocket,2021-10-22,5.2,kg,2021,10,22
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-22,4.78,kg,2021,10,22
vegetable,onion,bulb_brown,2021-10-22,0.46,kg,2021,10,22
vegetable,onion,bulb_red,2021-10-22,0.61,kg,2021,10,22
vegetable,onion,saladspring,2021-10-22,0.26,kg,2021,10,22
vegetable,swede,swede,2021-10-22,0.23,kg,2021,10,22
vegetable,turnip,turnip,2021-10-22,1.67,kg,2021,10,22
vegetable,parsnips,all_varieties,2021-10-22,1.07,kg,2021,10,22
vegetable,rhubarb,outdoor,2021-10-22,1.54,kg,2021,10,22
vegetable,spinach_leaf,loose_bunches,2021-10-22,1.26,kg,2021,10,22
vegetable,sweetcorn,sweetcorn,2021-10-22,0.25,head,2021,10,22
vegetable,tomatoes,round,2021-10-22,1.16,kg,2021,10,22
vegetable,tomatoes,cherry,2021-10-22,3.06,kg,2021,10,22
fruit,apples,bramleys_seedling,2021-10-15,1.46,kg,2021,10,15
fruit,apples,coxs_orange_group,2021-10-15,1.28,kg,2021,10,15
fruit,apples,egremont_russet,2021-10-15,1.33,kg,2021,10,15
fruit,apples,gala,2021-10-15,1.12,kg,2021,10,15
fruit,apples,other_early_season,2021-10-15,0.89,kg,2021,10,15
fruit,apples,other_late_season,2021-10-15,0.87,kg,2021,10,15
fruit,currants,red,2021-10-15,4.0,kg,2021,10,15
fruit,blueberries,blueberries,2021-10-15,9.25,kg,2021,10,15
fruit,pears,conference,2021-10-15,1.06,kg,2021,10,15
fruit,pears,doyenne_du_comice,2021-10-15,1.07,kg,2021,10,15
fruit,plums,all_other,2021-10-15,2.44,kg,2021,10,15
fruit,raspberries,raspberries,2021-10-15,6.84,kg,2021,10,15
fruit,strawberries,strawberries,2021-10-15,2.32,kg,2021,10,15
vegetable,beans,broad,2021-10-15,1.43,kg,2021,10,15
vegetable,beans,dwarf_french_or_kidney,2021-10-15,2.45,kg,2021,10,15
vegetable,beans,runner_climbing,2021-10-15,1.95,kg,2021,10,15
vegetable,beetroot,beetroot,2021-10-15,0.5,kg,2021,10,15
vegetable,brussels_sprouts,brussels_sprouts,2021-10-15,1.04,kg,2021,10,15
vegetable,pak_choi,pak_choi,2021-10-15,2.79,kg,2021,10,15
vegetable,curly_kale,curly_kale,2021-10-15,3.17,kg,2021,10,15
vegetable,cabbage,red,2021-10-15,0.55,kg,2021,10,15
vegetable,cabbage,savoy,2021-10-15,0.51,head,2021,10,15
vegetable,spring_greens,prepacked,2021-10-15,0.77,kg,2021,10,15
vegetable,cabbage,summer_autumn_pointed,2021-10-15,0.58,kg,2021,10,15
vegetable,cabbage,white,2021-10-15,0.48,kg,2021,10,15
vegetable,cabbage,round_green_other,2021-10-15,0.46,head,2021,10,15
vegetable,calabrese,calabrese,2021-10-15,1.28,kg,2021,10,15
vegetable,capsicum,elongated,2021-10-15,1.0,kg,2021,10,15
vegetable,carrots,topped_washed,2021-10-15,0.44,kg,2021,10,15
vegetable,cauliflower,all,2021-10-15,0.7,head,2021,10,15
vegetable,celery,all_washed,2021-10-15,0.73,kg,2021,10,15
vegetable,celeriac,celeriac,2021-10-15,0.68,kg,2021,10,15
vegetable,chinese_leaf,chinese_leaf,2021-10-15,0.93,kg,2021,10,15
vegetable,coriander,coriander,2021-10-15,1.84,kg,2021,10,15
vegetable,courgettes,courgettes,2021-10-15,1.28,kg,2021,10,15
vegetable,cucumbers,cucumbers,2021-10-15,1.13,kg,2021,10,15
vegetable,leeks,trimmed,2021-10-15,1.2,kg,2021,10,15
vegetable,lettuce,butterhead_indoor,2021-10-15,0.41,head,2021,10,15
vegetable,lettuce,cos,2021-10-15,0.63,head,2021,10,15
vegetable,lettuce,crisp_iceberg_type,2021-10-15,0.54,head,2021,10,15
vegetable,lettuce,little_gem,2021-10-15,0.66,twin,2021,10,15
vegetable,rocket,rocket,2021-10-15,5.07,kg,2021,10,15
vegetable,mixed_babyleaf_salad,pillow_pack,2021-10-15,5.07,kg,2021,10,15
vegetable,onion,bulb_brown,2021-10-15,0.45,kg,2021,10,15
vegetable,onion,bulb_red,2021-10-15,0.63,kg,2021,10,15
vegetable,onion,saladspring,2021-10-15,0.38,kg,2021,10,15
vegetable,swede,swede,2021-10-15,0.24,kg,2021,10,15
vegetable,turnip,turnip,2021-10-15,1.69,kg,2021,10,15
vegetable,parsnips,all_varieties,2021-10-15,1.07,kg,2021,10,15
vegetable,peas,shelling_all_varieties,2021-10-15,2.42,kg,2021,10,15
vegetable,rhubarb,outdoor,2021-10-15,1.54,kg,2021,10,15
vegetable,spinach_leaf,loose_bunches,2021-10-15,1.3,kg,2021,10,15
vegetable,sweetcorn,sweetcorn,2021-10-15,0.24,head,2021,10,15
vegetable,tomatoes,round,2021-10-15,0.98,kg,2021,10,15
vegetable,tomatoes,vine,2021-10-15,1.45,kg,2021,10,15
vegetable,tomatoes,cherry,2021-10-15,3.06,kg,2021,10,15
fruit,apples,bramleys_seedling,2021-10-08,1.58,kg,2021,10,8
fruit,apples,coxs_orange_group,2021-10-08,1.44,kg,2021,10,8
fruit,apples,egremont_russet,2021-10-08,1.52,kg,2021,10,8
fruit,apples,gala,2021-10-08,1.11,kg,2021,10,8
fruit,apples,other_early_season,2021-10-08,0.86,kg,2021,10,8
fruit,blackberries,blackberries,2021-10-08,6.4,kg,2021,10,8
fruit,blueberries,blueberries,2021-10-08,9.84,kg,2021,10,8
fruit,pears,conference,2021-10-08,1.02,kg,2021,10,8
fruit,pears,doyenne_du_comice,2021-10-08,1.2,kg,2021,10,8
fruit,plums,all_other,2021-10-08,2.26,kg,2021,10,8
fruit,raspberries,raspberries,2021-10-08,8.28,kg,2021,10,8
fruit,strawberries,strawberries,2021-10-08,2.16,kg,2021,10,8
vegetable,beans,broad,2021-10-08,1.65,kg,2021,10,8
vegetable,beans,dwarf_french_or_kidney,2021-10-08,2.13,kg,2021,10,8
vegetable,beans,runner_climbing,2021-10-08,2.63,kg,2021,10,8
vegetable,beetroot,beetroot,2021-10-08,0.51,kg,2021,10,8
vegetable,brussels_sprouts,brussels_sprouts,2021-10-08,1.08,kg,2021,10,8
vegetable,pak_choi,pak_choi,2021-10-08,2.74,kg,2021,10,8
vegetable,curly_kale,curly_kale,2021-10-08,3.28,kg,2021,10,8
vegetable,cabbage,red,2021-10-08,0.58,kg,2021,10,8
vegetable,cabbage,savoy,2021-10-08,0.5,head,2021,10,8
vegetable,spring_greens,prepacked,2021-10-08,0.76,kg,2021,10,8
vegetable,cabbage,summer_autumn_pointed,2021-10-08,0.58,kg,2021,10,8
vegetable,cabbage,white,2021-10-08,0.46,kg,2021,10,8
vegetable,cabbage,round_green_other,2021-10-08,0.47,head,2021,10,8
vegetable,calabrese,calabrese,2021-10-08,1.18,kg,2021,10,8
vegetable,capsicum,red,2021-10-08,0.63,kg,2021,10,8
vegetable,capsicum,elongated,2021-10-08,1.5,kg,2021,10,8
vegetable,carrots,topped_washed,2021-10-08,0.44,kg,2021,10,8
vegetable,cauliflower,all,2021-10-08,0.58,head,2021,10,8
vegetable,celery,all_washed,2021-10-08,0.73,kg,2021,10,8
vegetable,celeriac,celeriac,2021-10-08,0.67,kg,2021,10,8
vegetable,chinese_leaf,chinese_leaf,2021-10-08,0.95,kg,2021,10,8
vegetable,coriander,coriander,2021-10-08,1.67,kg,2021,10,8
vegetable,courgettes,courgettes,2021-10-08,1.21,kg,2021,10,8
vegetable,cucumbers,cucumbers,2021-10-08,1.05,kg,2021,10,8
vegetable,leeks,trimmed,2021-10-08,1.18,kg,2021,10,8
vegetable,lettuce,butterhead_indoor,2021-10-08,0.43,head,2021,10,8
vegetable,lettuce,cos,2021-10-08,0.57,head,2021,10,8
vegetable,lettuce,crisp_iceberg_type,2021-10-08,0.52,head,2021,10,8
